date,equity,peak,dd,year,month
2023-07-07,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-10,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-11,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-12,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-13,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-14,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-18,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-19,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-20,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-21,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-24,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-25,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-26,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-27,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-28,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-07-31,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-07
2023-08-01,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-02,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-03,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-04,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-07,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-08,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-09,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-10,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-14,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-15,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-16,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-17,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-18,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-21,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-22,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-23,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-24,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-25,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-28,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-29,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-30,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-08-31,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-08
2023-09-01,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-04,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-05,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-06,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-07,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-08,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-11,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-12,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-13,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-14,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-15,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-19,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-20,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-21,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-22,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-25,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-26,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-27,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-28,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-09-29,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-09
2023-10-02,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-03,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-04,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-05,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-06,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-10,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-11,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-12,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-13,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-16,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-17,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-18,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-19,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-20,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-23,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-24,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-25,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-26,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-27,18173.502807617188,20000.0,-0.09132485961914061,2023,2023-10
2023-10-30,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-10
2023-10-31,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-10
2023-11-01,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-02,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-06,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-07,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-08,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-09,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-10,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-13,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-14,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-15,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-16,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-17,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-20,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-21,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-22,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-24,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-27,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-28,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-29,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-11-30,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-11
2023-12-01,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-04,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-05,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-06,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-07,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-08,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-11,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-12,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-13,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-14,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-15,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-18,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-19,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-20,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-21,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-22,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-25,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-26,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-27,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-28,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2023-12-29,17735.227416992188,20000.0,-0.11323862915039062,2023,2023-12
2024-01-04,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-05,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-09,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-10,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-11,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-12,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-15,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-16,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-17,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-18,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-19,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-22,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-23,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-24,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-25,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-26,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-29,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-30,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-01-31,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-01
2024-02-01,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-02
2024-02-02,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-02
2024-02-05,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-02
2024-02-06,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-02
2024-02-07,17735.227416992188,20000.0,-0.11323862915039062,2024,2024-02
2024-02-08,17808.103393554688,20000.0,-0.10959483032226558,2024,2024-02
2024-02-09,17796.891479492188,20000.0,-0.11015542602539063,2024,2024-02
2024-02-13,18514.446655273438,20000.0,-0.07427766723632812,2024,2024-02
2024-02-14,18203.319702148438,20000.0,-0.08983401489257814,2024,2024-02
2024-02-15,18329.453002929688,20000.0,-0.08352734985351562,2024,2024-02
2024-02-16,18932.085327148438,20000.0,-0.0533957336425781,2024,2024-02
2024-02-19,19618.808471679688,20000.0,-0.019059576416015633,2024,2024-02
2024-02-20,19220.786987304688,20000.0,-0.038960650634765615,2024,2024-02
2024-02-21,19229.198120117188,20000.0,-0.0385400939941406,2024,2024-02
2024-02-22,19576.764526367188,20000.0,-0.021161773681640628,2024,2024-02
2024-02-26,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-02
2024-02-27,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-02
2024-02-28,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-02
2024-02-29,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-02
2024-03-01,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-04,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-05,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-06,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-07,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-08,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-11,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-12,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-13,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-14,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-15,19837.437866210938,20000.0,-0.008128106689453074,2024,2024-03
2024-03-18,20277.447631835938,20277.447631835938,0.0,2024,2024-03
2024-03-19,20878.978393554688,20878.978393554688,0.0,2024,2024-03
2024-03-21,21569.625854492188,21569.625854492188,0.0,2024,2024-03
2024-03-22,21976.213745117188,21976.213745117188,0.0,2024,2024-03
2024-03-25,21742.285522460938,21976.213745117188,-0.010644609911851899,2024,2024-03
2024-03-26,21853.679565429688,21976.213745117188,-0.005575763919511645,2024,2024-03
2024-03-27,21870.389038085938,21976.213745117188,-0.004815420356691913,2024,2024-03
2024-03-28,21859.118530273438,21976.213745117188,-0.005328270656712486,2024,2024-03
2024-03-29,21819.670288085938,21976.213745117188,-0.007123313362659256,2024,2024-03
2024-04-01,20917.981323242188,21976.213745117188,-0.04815353700817204,2024,2024-04
2024-04-02,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-03,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-04,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-05,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-08,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-09,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-10,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-11,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-12,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-15,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-16,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-17,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-18,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-19,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-22,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-23,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-24,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-25,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-26,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-04-30,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-04
2024-05-01,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-05
2024-05-02,20884.168334960938,21976.213745117188,-0.04969215456410858,2024,2024-05
2024-05-07,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-08,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-09,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-10,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-13,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-14,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-15,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-16,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-17,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-20,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-21,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-22,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-23,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-24,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-27,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-28,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-29,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-30,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-05-31,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-05
2024-06-03,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-06
2024-06-04,20790.154663085938,21976.213745117188,-0.05397012860301176,2024,2024-06
2024-06-05,20399.598022460938,21976.213745117188,-0.07174191791825613,2024,2024-06
2024-06-06,20399.598022460938,21976.213745117188,-0.07174191791825613,2024,2024-06
2024-06-07,20399.598022460938,21976.213745117188,-0.07174191791825613,2024,2024-06
2024-06-10,20399.598022460938,21976.213745117188,-0.07174191791825613,2024,2024-06
2024-06-11,20399.598022460938,21976.213745117188,-0.07174191791825613,2024,2024-06
2024-06-12,20399.598022460938,21976.213745117188,-0.07174191791825613,2024,2024-06
2024-06-13,20399.598022460938,21976.213745117188,-0.07174191791825613,2024,2024-06
2024-06-14,20399.598022460938,21976.213745117188,-0.07174191791825613,2024,2024-06
2024-06-17,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-18,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-19,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-20,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-21,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-24,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-25,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-26,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-27,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-06-28,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-06
2024-07-01,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-02,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-03,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-04,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-05,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-08,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-09,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-10,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-11,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-12,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-16,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-17,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-18,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-19,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-22,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-23,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-24,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-25,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-26,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-29,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-30,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-07-31,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-07
2024-08-01,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-08
2024-08-02,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-08
2024-08-05,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-08
2024-08-06,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-08
2024-08-07,20011.905151367188,21976.213745117188,-0.08938339499844206,2024,2024-08
2024-08-08,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-09,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-13,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-14,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-15,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-16,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-19,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-20,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-21,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-22,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-23,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-26,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-27,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-28,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-29,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-08-30,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-08
2024-09-02,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-03,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-04,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-05,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-06,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-09,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-10,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-11,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-12,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-13,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-17,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-18,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-19,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-20,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-24,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-25,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-26,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-27,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-09-30,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-09
2024-10-01,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-02,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-03,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-04,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-07,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-08,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-09,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-10,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-11,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-15,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-16,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-17,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-18,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-21,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-22,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-23,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-24,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-25,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-28,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-29,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-30,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-10-31,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-10
2024-11-01,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-05,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-06,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-07,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-08,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-11,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-12,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-13,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-14,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-15,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-18,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-19,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-20,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-21,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-22,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-25,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-26,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-27,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-28,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-11-29,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-11
2024-12-02,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-03,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-04,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-05,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-06,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-09,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-10,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-11,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-12,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
2024-12-13,19422.490112304688,21976.213745117188,-0.11620398592910042,2024,2024-12
